VKGroup_1;VkGroup_2;Quantity;vk1_custom_id;vk2_custom_id
38664418;53066484;35;698;985
24089576;24396213;44;225;235
30210603;34355441;61;415;570
40202469;33769500;25;735;547
33393308;33415527;33;537;538
78019879;35595350;54;1238;622
25205856;31862851;31;251;484
37119411;145800770;25;665;1483
28;63731512;27;0;1119
63731512;97882810;24;1119;1342
28627911;31920990;21;352;487
25205856;37633522;32;251;674
36507793;66036248;60;648;1138
23553134;34274053;38;210;565
41813928;41814056;38;778;780
1711;31920990;24;15;487
15755094;31969346;32;141;490
15755094;57354358;25;141;1043
27797026;36775085;41;328;653
31935454;36507793;45;488;648
31963425;34486229;20;489;577
15755094;22822305;44;141;183
38683579;41813928;46;699;778
29832607;27315475;40;402;319
25117353;28950133;53;247;363
30559917;38683579;30;431;699
32370614;63731512;24;506;1119
1711;27725748;41;15;325
11283947;84793390;21;116;1268
19542789;32041317;24;161;494
27725748;34116496;25;325;556
25232578;30315369;31;253;418
63731512;15548215;26;1119;140
41538339;49840023;24;771;929
34483558;36692222;21;576;652
29302425;35486626;56;375;620
29302425;30086880;21;375;410
25117353;52905059;25;247;982
41437811;67580761;37;767;1150
36166073;20845272;23;641;170
25346844;28556858;25;257;350
1711;29534144;38;15;386
1711;39009769;33;15;706
346191;41053835;26;52;760
32194285;52537634;29;502;977
24086381;31935454;20;224;488
30602036;41041067;20;433;759
36775085;36507793;28;653;648
26858816;32509740;20;309;512
29534144;17655824;70;386;150
34889014;35113021;25;593;601
460389;23475118;22;58;205
41680212;40202469;27;774;735
65464437;80799820;77;1132;1257
37495032;59592700;33;672;1080
24098496;27060808;32;227;313
34215577;59336460;25;562;1078
27797026;35718846;20;328;628
40427933;33621085;29;741;544
78019879;49388164;61;1238;922
30525261;32194285;55;426;502
40167434;23684028;21;733;216
1711;29559271;69;15;388
460389;20845272;28;58;170
78019879;37948240;56;1238;685
25205856;28122932;34;251;337
36166073;25189523;28;641;250
32194285;42811897;40;502;804
24098496;31516466;38;227;472
27797026;38834885;28;328;703
33113779;60098643;26;521;1084
17655824;41041067;21;150;759
932;35555742;39;8;621
50409684;23783750;20;943;219
40202469;75926123;31;735;1218
26555975;24089576;31;298;225
24713873;29690457;20;241;396
29534144;28;36;386;0
29302425;23611958;22;375;213
4325149;54295855;23;82;999
25232578;66036248;38;253;1138
42501618;57354358;21;794;1043
29302425;47131705;24;375;883
29559271;54530371;26;388;1003
25003603;57969268;21;245;1050
41437811;29534144;58;767;386
41680212;43322215;21;774;816
63731512;96047932;23;1119;1335
20845272;38415798;29;170;693
78019879;95648824;20;1238;1331
17655824;30210603;44;150;415
32041317;31969346;24;494;490
25205856;22631975;46;251;177
87153802;63731512;38;1277;1119
38489;69577246;46;35;1170
78019879;81286083;20;1238;1258
32041317;101621324;23;494;1356
36775802;57846937;53;654;1046
25421850;36692222;27;259;652
4325149;25533848;27;82;265
32041317;4829;26;494;23
29690457;34215577;20;396;562
65464437;111086033;73;1132;1392
57354358;63731512;36;1043;1119
41437811;70034991;20;767;1176
31480508;34305040;38;470;568
29302425;91050183;38;375;1302
28950133;40567146;23;363;746
55155418;83013121;30;1012;1263
74404187;90051042;23;1208;1296
38489;29302425;55;35;375
932;81540170;55;8;1259
23553134;30022666;34;210;408
3551694;25117353;20;79;247
37119411;47591566;21;665;891
78019879;103966263;20;1238;1367
57846937;34305040;21;1046;568
22822305;30210603;20;183;415
58737741;40167434;22;1066;733
29534144;63731512;219;386;1119
28627911;34116496;30;352;556
23626127;34116496;31;214;556
29302425;53895352;28;375;992
40202469;42786481;33;735;802
40167434;35595350;22;733;622
37119411;38462835;43;665;695
26555975;73578707;74;298;1200
25117353;23626127;21;247;214
35486626;38818986;22;620;702
38489;100206793;23;35;1352
30210603;31963425;31;415;489
23553134;78019879;20;210;1238
25346844;4325149;21;257;82
94;26270763;75;1;287
28950133;49439086;21;363;923
37119411;101621324;21;665;1356
25205856;27315475;22;251;319
11982368;78019879;37;120;1238
36184135;31513532;20;642;471
35486626;38744784;29;620;700
87389803;118304034;20;1279;1412
60246988;65464437;26;1087;1132
25346844;25817269;31;257;275
29534144;28866484;28;386;360
41813774;41814056;23;777;780
3551694;40202469;111;79;735
29302425;32112479;21;375;495
35113021;36184135;26;601;642
40427933;25153764;23;741;249
17655824;25232578;41;150;253
34274053;76982440;49;565;1228
22942343;28950133;23;186;363
57354358;63442801;53;1043;1116
45842880;58712172;24;859;1065
22522055;37119411;44;175;665
30022666;35915449;20;408;632
346191;26127512;27;52;283
40202469;112139211;34;735;1399
30559917;38415798;28;431;693
63731512;32376169;22;1119;508
34274053;39441344;27;565;717
4325149;35486626;26;82;620
25117353;31963425;43;247;489
932;29690457;29;8;396
4325149;15755094;47;82;141
38683579;26610299;21;699;301
28950133;45938293;41;363;861
29178527;38462835;20;369;695
24565142;28587219;20;238;351
32041317;139105204;20;494;1466
17568841;38683579;21;149;699
37119411;55155418;32;665;1012
31480508;69671264;20;470;1173
26858816;31076033;20;309;458
73476;42307767;20;39;792
26776509;40836944;20;307;754
63442801;66036248;45;1116;1138
94;4537617;25;1;83
28256828;37119411;22;341;665
87153802;40886007;27;1277;755
29534144;48413872;21;386;907
23684028;42496831;22;216;793
41437811;45091870;31;767;844
29302425;32615394;45;375;513
32194285;25205856;27;502;251
28627911;42541008;21;352;796
25189523;37008294;21;250;660
107497838;25117353;21;1379;247
20629724;46172262;25;168;867
29178527;32194285;24;369;502
26858816;52537634;24;309;977
23148107;29246653;23;189;373
20629724;32041317;53;168;494
38683579;25117353;42;699;247
50409684;211437014;28;943;1572
34274053;35068738;27;565;598
40167434;42496831;22;733;793
20629724;32169030;24;168;499
27797026;32439535;22;328;511
27315475;28950133;25;319;363
34274053;45432439;20;565;850
36166073;29534144;22;641;386
26776509;35294456;27;307;614
11283947;30022666;22;116;408
29573241;52537634;25;389;977
22822305;27797026;23;183;328
40202469;38683579;64;735;699
25205856;50348171;112;251;942
22822305;36507793;52;183;648
20629724;35486626;25;168;620
34274053;41053835;46;565;760
36166073;41437811;26;641;767
40427933;20629724;83;741;168
24089576;34274053;39;225;565
26750264;27121021;29;306;316
203677279;37119411;20;1560;665
78019879;24234717;52;1238;231
31480508;74404187;63;470;1208
41890491;63731512;23;785;1119
29686754;29690457;24;394;396
27895931;37119411;68;330;665
4325149;25205856;88;82;251
23475118;28627911;21;205;352
72296316;78423275;20;1194;1240
28950133;41053835;46;363;760
19542789;3551694;20;161;79
30022666;114086029;21;408;1406
25205856;35555742;27;251;621
24565142;78423275;35;238;1240
35113021;35486195;23;601;618
78019879;39321576;58;1238;714
30315369;37160097;20;418;666
26217154;28950133;24;286;363
34168005;38415798;33;559;693
19542789;26112272;22;161;282
25205856;128503206;20;251;1444
29534144;73476;29;386;39
38489;9828994;34;35;111
53845179;66036248;20;991;1138
35349905;38462835;27;615;695
25205856;90413994;22;251;1298
49866476;27917858;30;931;331
29534144;34498598;34;386;578
22798006;42968101;29;182;810
37119411;39236499;25;665;711
22798006;32939817;21;182;518
25117353;28122932;29;247;337
32127188;4325149;22;496;82
29534144;35486626;57;386;620
30022666;35294456;80;408;614
35349905;36775085;27;615;653
125004421;24086381;21;1431;224
17655824;37008294;49;150;660
29716377;48652426;38;397;913
1711;42763042;23;15;801
24098496;25947555;22;227;279
32015300;58737741;26;493;1066
1672730;35486626;22;69;620
31480508;58942429;35;470;1071
63731512;354372;24;1119;53
37119411;96196967;21;665;1336
23626127;30936477;21;214;446
78423275;91933860;46;1240;1307
38683579;31513532;34;699;471
31480508;182873218;34;470;1545
29534144;97882810;31;386;1342
26858816;29302425;54;309;375
29832607;31480508;31;402;470
22798006;47696395;28;182;897
87153802;37119411;60;1277;665
786;133339;21;6;44
25153764;37752959;23;249;677
36147615;51254145;22;639;958
24713873;30179770;21;241;414
38664418;41184973;20;698;765
38379853;45938293;21;692;861
36166073;34580489;23;641;581
33769500;48319873;23;547;905
35349905;90730773;24;615;1301
36147615;37752959;21;639;677
40427933;33338722;26;741;531
15755094;27315475;20;141;319
26970810;36775085;21;310;653
65464437;95985023;61;1132;1334
25153764;48413872;26;249;907
31920990;38683579;33;487;699
53782768;76982440;23;989;1228
56106344;106084026;34;1027;1373
76982440;83515968;25;1228;1265
37119411;22631975;27;665;177
27895931;30525261;22;330;426
29534144;135856652;29;386;1462
24089576;30525261;24;225;426
29302425;30210603;56;375;415
4325149;33393308;54;82;537
25205856;91453124;48;251;1304
32041317;55404958;24;494;1019
37119411;54530371;58;665;1003
23164653;37119411;28;190;665
33874468;37495032;22;550;672
25557243;28261334;29;266;343
25205856;48247547;32;251;903
23213239;26284064;23;192;289
44759043;41814056;23;835;780
33769500;53895352;28;547;992
29716377;47591566;30;397;891
51016572;76982440;29;949;1228
17655824;26112272;34;150;282
932;73965718;174;8;1206
31976785;36047336;36;491;637
460389;31057217;22;58;457
31976785;42968101;37;491;810
32194285;45770903;28;502;858
36775085;41887171;22;653;784
78019879;44508992;21;1238;830
25421850;37008294;26;259;660
66036248;139105204;29;1138;1466
32041317;69563163;28;494;1169
346191;44759043;21;52;835
23475118;4325149;21;205;82
34215577;32015300;25;562;493
25153764;40202469;20;249;735
40202469;25205856;84;735;251
30022666;35595350;44;408;622
25153764;27797026;27;249;328
35217149;37119411;28;609;665
26750264;49439086;20;306;923
31920990;36147615;25;487;639
36147615;41437811;27;639;767
25421850;38379853;29;259;692
27932995;33621085;20;333;544
60397113;3118237;24;1091;78
29534144;32615394;24;386;513
15755094;41774259;25;141;775
28122932;37119411;35;337;665
25205856;139105204;121;251;1466
35294456;38683579;28;614;699
50409684;32370614;20;943;506
41437811;33874468;41;767;550
29559271;26555975;27;388;298
22798006;53895352;32;182;992
1388;28122932;21;12;337
32194285;34137285;23;502;558
22798006;28556858;33;182;350
24089576;30559917;20;225;431
29534144;31319658;43;386;465
40202469;36047336;46;735;637
78019879;34889014;20;1238;593
29302425;30553269;20;375;429
28950133;28556858;20;363;350
41525215;59570143;21;770;1079
63731512;152624627;20;1119;1497
65960786;29246653;27;1137;373
1672730;36147615;20;69;639
45595714;57846937;21;852;1046
33874468;4325149;24;550;82
78019879;162467774;20;1238;1516
16466790;40575907;21;143;747
36775085;38462835;20;653;695
24089576;28587219;20;225;351
30447908;36147615;22;424;639
1743189;35154753;36;70;605
29302425;262340;22;375;48
25557243;72495085;33;266;1197
30602036;34274053;28;433;565
25205856;46101364;26;251;864
38489;34613849;22;35;586
35595350;36507793;51;622;648
26555975;49388164;27;298;922
11982368;29690457;31;120;396
28950133;31935454;28;363;488
32127188;33874468;31;496;550
4325149;11283947;26;82;116
32194285;42092461;44;502;787
35595350;60114472;25;622;1085
41041067;42092461;20;759;787
28261334;33393308;61;343;537
1333947;40202469;31;65;735
63731512;1672730;31;1119;69
38379853;59570143;21;692;1079
32041317;79138567;35;494;1248
460389;24421364;33;58;236
30315369;32943546;21;418;519
27797026;30936477;21;328;446
29246653;41525215;22;373;770
25205856;11283947;83;251;116
25189523;25205856;24;250;251
50409684;67580318;47;943;1149
17655824;33338722;24;150;531
43215063;52537634;23;814;977
25205856;998490;49;251;61
25346844;39009769;27;257;706
23433159;29302425;22;203;375
33842750;37119411;27;549;665
65960786;34168005;22;1137;559
932;33113779;128;8;521
60397113;56106344;21;1091;1027
40427933;114271609;24;741;1407
37119411;66036248;81;665;1138
30559917;30975621;21;431;449
24199209;29559271;23;230;388
29534144;79042454;36;386;1246
29534144;3551694;25;386;79
40498005;25421850;20;742;259
37119411;39009769;45;665;706
26555975;25189523;28;298;250
29559271;30936477;25;388;446
25153764;35238813;23;249;611
16466790;25153764;22;143;249
30210603;40335272;22;415;738
30525261;30559917;31;426;431
41437811;45613675;26;767;853
30210603;50776724;60;415;945
25117353;27725748;60;247;325
31480508;34662672;20;470;587
33393308;52537634;23;537;977
29559271;32615394;45;388;513
30022666;60511457;26;408;1093
29534144;69671264;25;386;1173
25205856;17568841;116;251;149
15755094;29534144;55;141;386
34215577;36775085;47;562;653
38683579;40316705;21;699;736
29559271;87389803;34;388;1279
20845272;26750264;28;170;306
29690457;34483558;21;396;576
30022666;42811897;36;408;804
37119411;54384231;20;665;1002
932;38079632;37;8;686
8814453;33393308;20;103;537
24089576;31545597;20;225;473
31480508;42811897;23;470;804
17655824;34580489;30;150;581
29534144;84793390;23;386;1268
63731512;33489538;24;1119;540
40202469;52585829;29;735;979
26750264;26555975;22;306;298
44759043;47696395;23;835;897
25205856;176471180;20;251;1538
26307864;40886007;20;290;755
24098496;56106344;56;227;1027
24565142;54566161;22;238;1004
26970810;28673372;41;310;353
29559271;22741084;21;388;178
34215577;36164349;21;562;640
34274053;4325149;36;565;82
65652356;8814453;35;1135;103
29832607;32041317;22;402;494
27797026;40167434;38;328;733
4325149;47696395;21;82;897
25117353;17655824;41;247;150
38664418;55310751;24;698;1016
19542789;20629724;30;161;168
25205856;23727386;21;251;217
30210603;34580489;20;415;581
22798006;32131490;23;182;497
30022666;60397113;23;408;1091
27725748;28950133;41;325;363
35154753;40202469;51;605;735
29559271;27121021;27;388;316
26555975;51258417;62;298;959
78019879;25336774;40;1238;256
1711;28;20;15;0
25346844;63731512;61;257;1119
460389;25153764;22;58;249
40567146;37119411;23;746;665
30666517;47597391;21;437;892
20629724;36507793;65;168;648
38683579;46491880;20;699;871
74404187;83013121;31;1208;1263
26555975;41774259;23;298;775
31805219;40167434;23;482;733
24089576;25153764;43;225;249
23148107;27315475;25;189;319
32041317;54384231;20;494;1002
20629724;32943546;31;168;519
67580761;87389803;20;1150;1279
42496831;57354358;23;793;1043
27797026;44759043;38;328;835
30210603;38379853;35;415;692
27797026;34483558;45;328;576
17655824;35154753;25;150;605
932;96783705;24;8;1337
25205856;41538339;37;251;771
25153764;31963425;26;249;489
40202469;69517105;33;735;1167
31545597;33874468;22;473;550
25205856;5041614;29;251;84
22798006;25869828;23;182;276
26307864;39009769;25;290;706
31976785;30525261;24;491;426
30022666;35145657;43;408;604
43879004;56106344;20;822;1027
32943546;40886007;25;519;755
1672730;24565142;28;69;238
29302425;20629724;37;375;168
78019879;18517784;28;1238;154
39444069;63731512;20;718;1119
4100014;35486626;26;81;620
25205856;42968101;33;251;810
25346844;24713873;26;257;241
29559271;31752409;27;388;478
29246653;25117353;27;373;247
23611958;25346844;21;213;257
29302425;7736865;29;375;100
56106344;32509740;21;1027;512
22798006;36147615;51;182;639
26555975;68995594;30;298;1162
26112272;42496831;23;282;793
19542789;27797026;21;161;328
23464016;34355441;21;204;570
61047327;65464437;27;1099;1132
78019879;27770677;32;1238;327
15548215;78019879;20;140;1238
25189523;36775085;28;250;653
30315369;31976785;24;418;491
8814453;37119411;34;103;665
26555975;23626127;20;298;214
15755094;23482909;61;141;206
25817269;40167434;37;275;733
30022666;57354358;44;408;1043
29686754;34274053;48;394;565
7984081;33113779;43;101;521
40202469;37264958;22;735;667
53066484;78019879;28;985;1238
27797026;35238813;26;328;611
29559271;38683579;81;388;699
27797026;69547083;24;328;1168
32041317;30022666;31;494;408
24713873;29302425;31;241;375
87153802;23475118;20;1277;205
38379853;42541008;37;692;796
28556858;32439535;22;350;511
25205856;78423275;146;251;1240
31866112;57846937;20;485;1046
29559271;39321576;64;388;714
26307864;25817269;31;290;275
31480508;34384434;45;470;572
27797026;46252034;26;328;868
39321576;42968101;20;714;810
31480508;31963425;24;470;489
17655824;49840023;20;150;929
24098496;29689780;30;227;395
29534144;31545597;46;386;473
25205856;35595350;110;251;622
36166073;29905631;22;641;405
27797026;32509740;23;328;512
65960786;22798006;23;1137;182
40202469;37086289;21;735;664
43369725;111086033;29;817;1392
38489;30936477;21;35;446
40167434;38683579;23;733;699
20629724;51016572;28;168;949
40202469;28556858;22;735;350
23170931;25117353;30;191;247
78019879;48940689;37;1238;915
29534144;67991642;23;386;1153
30525261;34483558;41;426;576
38462835;39009769;20;695;706
12648877;24565142;21;125;238
22798006;27315475;36;182;319
78019879;58137117;34;1238;1053
40202469;29599237;20;735;390
29534144;19334776;28;386;159
29246653;35285306;22;373;612
25117353;31805219;30;247;482
29534144;2158488;31;386;74
35068738;37119411;55;598;665
68995594;25557243;21;1162;266
65464437;29716377;58;1132;397
25232578;42496831;31;253;793
24098496;88497493;24;227;1286
33393308;78543917;21;537;1241
25117353;32131490;31;247;497
28556858;44759043;23;350;835
78019879;46560358;22;1238;873
37119411;41814056;59;665;780
